,Poor or fair health raw value,Low birthweight raw value,Food environment index raw value,Access to exercise opportunities raw value,Excessive drinking raw value,Sexually transmitted infections raw value,Ratio of population to primary care physicians.,Ratio of population to mental health providers.,High school graduation raw value,Some college raw value,Unemployment raw value,Income inequality raw value,Children in single-parent households raw value,Violent crime raw value,Severe housing problems raw value,Percentage of households with overcrowding,Percentage of households with lack of kitchen or plumbing facilities,Insufficient sleep raw value,Ratio of population to primary care providers other than physicians.,Population raw value,% below 18 years of age raw value,% not proficient in English raw value,% Females raw value,% Rural raw value
2303,-0.8825080621527973,-1.6063291099449124,0.02825915553720651,1.086025107065502,1.8317498446641372,-0.7732978346283648,-0.5889068993030901,-0.3869817048754899,0.8549494714173755,-0.7345356011851308,-0.14459830537145926,-0.6256274040348875,-1.102448162633687,-0.9743025066059449,-0.011993933872483344,-0.5582735365121574,0.04813305649911474,-0.377019252383685,-0.6585385254547097,-0.17736422348730485,-1.2297331043823307,-0.29902455377794124,-1.838641328401596,-0.5014460020273718
761,-0.5971101629306246,-0.3852049429501999,0.7165557966057977,-1.4338517540449898,0.3146581259565631,-0.6741651145769799,0.443366017028763,2.7533717406456124,0.5834390417210301,1.1793997140620278,-0.9509381716917271,-0.7756028721653921,-0.7742045685338214,0.2989020756363833,-0.7591350331225568,-0.2833985543378787,-0.043365463590373604,-0.3416709591659587,5.833326751464859,-0.23441267777585165,-0.018060466909826142,-0.556877811249252,0.1737942722558912,0.2600507630583869
1491,0.44012081868475195,-0.5260143115085708,-0.4019262451306626,-1.5954269990763588,-0.2136781253340681,-0.6673697265089414,3.916572127592553,0.5257266140238354,1.3957548086106244,-1.0465309894171568,-0.11725273453009975,-0.075429538434909,-0.577668500346054,1.0095472812306743,-0.09884579536343092,-0.12912841825126403,0.31557559758610587,-0.047160313312001205,5.571502348189024,-0.27431356772535154,-0.08497296486787999,-0.5673361373356842,0.04749923433572088,1.3169987318141874
1228,-1.1288793257578715,-0.457431795090386,1.0607041171400917,1.0153160511650783,1.3088035048512185,-0.23046624660505552,-0.4107953141511827,-0.6472336090466364,0.3665613688567129,1.0108250844701294,-0.42900292508079824,0.022538474191814793,-0.3944921143006271,0.6607751289767609,0.47611171371886735,-0.5310055254363314,-0.44288407210757097,0.9231895440317585,-0.2560619503319276,1.2354767775712652,-0.17541161046063522,0.21551421280440952,0.6501599013227393,-1.5351484427830047
221,0.48198739995875406,-0.42390350747278016,0.5444816363386491,0.9279030191681776,0.12402408445642503,0.638543968684101,-0.3379331366190496,-0.5342357667224517,-0.6774864911149284,-0.24213389994719056,0.16755966009320455,0.18042995452837868,0.3362391150273441,1.0317984773083784,2.8408519030528967,2.594157290476819,-0.10563784563944993,1.0574286657711593,-0.12244894894982156,6.16645091635113,1.2307126870084855,2.1937092664530717,0.15333360172690866,-1.7123736055506489
543,1.0792198818793988,0.8828888868105907,-1.2622970464664007,-0.18799541402046285,-1.5276940963810102,1.6394646582351808,-0.047184239768783595,1.289146472419967,-0.8251544276744988,-1.6775863191504499,0.6351584473825939,0.4572857199244445,2.2238563785177345,0.3158769061562482,1.336488699071022,-0.5994938015881108,-0.6351617911383027,1.3018640666467356,4.285552990085533,-0.2815617239702227,-0.28446186018579983,0.248499143663651,1.0616483694395544,0.2792375837299484
2306,-1.066286551859179,-0.36137135067363635,0.5444816363386491,0.33479516491347894,1.187759303883069,-0.5454524699941333,-0.5291627566550553,-0.32747691890304836,0.6150387459086623,0.9156253706769681,0.37541467693984454,0.055910094895549996,-0.3776553002805063,-0.3886381908873829,-0.839567578621878,-0.6569165021517972,0.0031606287343963623,0.23160025724405828,-0.29378379021019047,0.3111597058868757,-0.7815949536246445,-0.46866627738499717,0.45766460688688587,-0.8827228909580742
2251,-0.5770384918660095,-0.8461622918455772,0.6305187164722227,-0.11267741156716303,0.3652173346852105,-0.8420511727285189,-0.6111791696840138,-0.12448924290218735,0.38397638318478755,-0.6937882208351609,0.3105983850237337,-0.43673696044712484,0.10676258588984022,-0.3629740934063742,-0.5215209436090517,-0.23565779870933765,-0.07882346226917702,-0.17005873890686077,-0.7287132883422239,-0.12854876191766307,-0.07712766889398083,-0.5218255614347735,0.2522866353471282,0.4321625906662054
3033,0.8555684133452759,0.1870839585167751,0.4584445562050756,0.7511104864460745,-1.6243781990797677,-0.6146055368041721,-0.5385358533909282,-0.3848572159421918,0.2402015567915799,-1.6210058853785423,0.4547063308315808,-0.10583204477495625,-0.2295773756082633,1.2052550533940767,-0.52136694489929,-0.5548989432130229,0.22893251875110415,1.8220270556918354,-0.6890799391855695,-0.2248345425558272,-0.9420345533809167,-0.5968372704752333,-0.6874771689054526,0.1208361608743195
693,-0.6839210665701195,-0.33865988110177336,1.1467411972736667,1.4794870597141894,0.9642510762585917,-0.029802434242978047,-0.3311275122007412,-0.3200529560331335,0.3941216568623926,0.9601917693987388,0.3294700633906672,-0.7210463821414734,-0.823675715762692,-0.46101923743138107,0.25740081103504325,-0.17909099432535633,-0.401355273461722,-0.3766939956337287,0.01871068187826519,1.7684864910896094,0.8671837788539266,0.532773332214955,0.18998195512126773,-1.73797536165634
1036,0.3089632433603324,0.0887252978666756,0.20033331580435432,-2.726686034726669,-1.1537645348752907,-0.8668343527413651,-0.23967976421033485,-0.44817477593798566,0.9865716239996684,-0.9449347550793764,-0.0030116680254785016,0.7056349493784653,-1.038932343767703,-1.1631930339982974,-0.2732600861618273,-0.5955545573939791,-0.35336055258769833,1.0097375375661042,-0.32903183023743815,-0.2780397325554614,-0.33992040419935055,-0.37974428222320866,0.2953139619220657,1.3169987318141874
1566,0.3678779549431578,-1.0243543709817593,0.2863703959379278,-0.5825925939503303,-0.23573783792670877,-0.11254627718909363,-0.5624243741604715,-0.517737816090659,0.553281201709566,-0.28879583287877836,-0.3804968539526197,-0.688484562361122,-0.214285113032485,0.7678067370635694,0.02230064617359705,0.11153917774234728,0.2644028938159321,-0.12564213959949,-0.4546872714095109,-0.2157998689266568,0.19853093182727075,-0.5254410227191695,0.49204605315686467,0.3270824982708731
